Id,SalePrice
2750,134252.907
2751,133984.71
2752,234377.419
2753,153868.812
2754,189663.372
2755,132605.296
2756,88873.054
2757,74839.645
2758,89951.382
2759,153966.422
2760,137541.987
2761,146268.62
2762,143998.389
2763,192056.254
2764,168224.548
2765,263998.274
2766,138991.161
2767,100666.258
2768,132324.722
2769,128439.744
2770,150638.652
2771,123401.353
2772,123044.732
2773,150371.55
2774,136080.372
2775,127878.175
2776,145887.087
2777,150053.643
2778,121372.134
2779,122612.738
2780,105911.961
2781,105527.338
2782,97938.818
2783,111499.756
2784,128818.214
2785,139902.89
2786,74109.571
2787,120526.689
2788,84700.611
2789,212168.647
2790,106812.16
2791,117330.337
2792,84165.668
2793,157368.335
2794,102708.976
2795,118358.819
2796,103986.378
2797,198238.25
2798,130791.291
2799,122338.931
2800,80117.891
2801,113835.088
2802,136520.249
2803,165392.441
2804,155946.941
2805,98244.394
2806,91047.401
2807,154114.408
2808,148003.934
2809,132415.845
2810,136256.372
2811,157091.738
2812,144146.74333333335
2813,152670.396
2814,158909.863
2815,107140.936
2816,238847.666
2817,138869.885
2818,131116.355
2819,172801.276
2820,143678.571
2821,110208.178
2822,199808.133
2823,239703.708
2824,169767.662
2825,159069.981
2826,132743.945
2827,142611.258
2828,220790.787
2829,182932.553
2830,230011.611
2831,193349.228
2832,223209.471
2833,282810.495
2834,217737.784
2835,215195.953
2836,194336.75
2837,166236.853
2838,145596.9393333333
2839,181159.405
2840,195422.212
2841,206287.037
2842,226861.562
2843,147649.312
2844,159050.064
2845,124876.414
2846,215740.979
2847,202940.025
2848,235775.382
2849,211123.741
2850,285385.819
2851,230981.997
2852,224386.978
2853,230837.675
2854,137898.3623809524
2855,197578.873
2856,212498.976
2857,189523.423
2858,195075.785
2859,142546.733
2860,128190.085
2861,129793.257
2862,194689.327
2863,123601.50433333333
2864,251225.091
2865,138814.485
2866,138020.29
2867,97974.381
2868,125207.259
2869,125114.105
2870,159573.28
2871,107913.846
2872,65009.498
2873,118043.496
2874,139015.652
2875,120529.521
2876,161929.105
2877,140705.981
2878,163776.249
2879,144625.15
2880,109638.292
2881,153338.116
2882,163310.409
2883,173704.518
2884,177300.943
2885,184542.043
2886,184886.603
2887,105912.877
2888,127136.635
2889,70393.137
2890,86299.196
2891,139492.422
2892,63508.157
2893,118399.301
2894,69515.195
2895,325430.628
2896,278824.008
2897,194366.682
2898,161442.687
2899,229706.147
2900,154990.392
2901,185900.156
2902,184740.432
2903,355768.289
2904,366181.672
2905,127102.472
2906,199589.967
2907,118510.58866666668
2908,130579.849
2909,140060.778
2910,83857.7
2911,88352.559
2912,156361.573
2913,90485.315
2914,86468.679
2915,87907.104
2916,87849.338
2917,152297.807
2918,118162.927
2919,225092.515
