Id,SalePrice
1618,124890.49403261143
1619,131880.17245711572
1620,199470.43628649745
1621,126473.06184755976
1622,140467.42801287473
1623,273214.0239954599
1624,214618.61172223394
1625,118055.61399865668
1626,169675.1463611772
1627,188732.38682867144
1628,275980.58504660137
1629,175447.3900087616
1630,390083.31518389843
1631,275068.2722247004
1632,266633.1308635458
1633,169590.16045722517
1634,179396.6359766564
1635,173479.4241510224
1636,138916.8150580952
1637,196733.29953141406
1638,183306.51371005655
1639,181019.37385520426
1640,243097.1867612654
1641,185053.71844938793
1642,232873.25441060856
1643,224657.02686410956
1644,225208.12204078806
1645,227061.5159758823
1646,143733.48827357282
1647,148179.1721835418
1648,127908.07920759771
1649,122161.24780982605
1650,107577.16479124053
1651,104417.81569755351
1652,102003.48692741222
1653,101800.2783588178
1654,143402.37740595388
1655,141116.66562354623
1656,144040.9633437299
1657,156092.44733483484
1658,143645.36472176592
1659,127354.72976533242
1660,137481.75076080364
1661,425608.2492765492
1662,374071.7724849706
1663,379634.02360500616
1664,478826.3106586874
1665,310471.9981377125
1666,319498.6079775505
1667,337046.43974098156
1668,357139.02497798624
1669,298068.10272030486
1670,356590.7889805321
1671,286594.6115638488
1672,397641.2784258084
1673,299787.2352720543
1674,247711.13116278662
1675,210501.48126780125
1676,216130.8809564088
1677,223670.3402500993
1678,480997.82675485406
1679,364372.9399137639
1680,341751.055062564
1681,265012.56838145247
1682,308757.87617841223
1683,189836.23704414698
1684,169196.34251101332
1685,171795.16883138433
1686,165934.01406879124
1687,160438.38411051763
1688,179556.49629756814
1689,182274.3222893768
1690,188294.57025976008
1691,172980.76223595295
1692,237418.9373552584
1693,169148.21157921164
1694,177422.4294692824
1695,162697.53532855987
1696,266108.49304930377
1697,172147.22556742054
1698,343646.04037276714
1699,325380.4944735989
1700,272438.1680986937
1701,282559.28767336917
1702,233180.2624904099
1703,236447.97739388247
1704,287419.55571872834
1705,237911.66435009055
1706,423882.7843967915
1707,222634.21450759144
1708,198855.40014042042
1709,250470.94003749313
1710,214250.89802125108
1711,250079.29183286626
1712,265401.91415909305
1713,267672.13617147086
1714,223277.65297308064
1715,206626.4927611904
1716,177572.61981881957
1717,163469.04006134835
1718,143266.29298982752
1719,218375.83407182363
1720,225298.08234559908
1721,144426.2650437411
1722,111197.65932968078
1723,148731.22497234814
1724,216664.40134875453
1725,240313.40187505842
1726,183969.1304748837
1727,135661.1398644636
1728,147493.09510157688
1729,164856.60453998
1730,140738.0643491976
1731,113912.47154103708
1732,123652.92884196335
1733,123154.00775346754
1734,119556.68305865902
1735,92714.0467337374
1736,96031.8735212445
1737,306729.16063689615
1738,261080.27318483032
1739,267787.4352695495
1740,229501.4632911242
1741,195566.6607535485
1742,178361.84253686288
1743,166650.86401050788
1744,361613.1041669969
1745,238590.56225675717
1746,210918.1761326458
1747,210584.6389253413
1748,228571.47441411205
1749,132501.55635073892
1750,140011.88663602975
1751,229731.11932262476
1752,118416.07969721436
1753,159342.33259923197
1754,194900.20129538758
1755,171885.6587457637
1756,138181.03449842508
1757,110290.17560764222
1758,137819.96191679582
1759,158932.93738748285
1760,158610.14321940148
1761,162364.5267986714
1762,196355.38969331887
1763,163453.96781901782
1764,101414.73228862288
1765,212326.3853503114
1766,200780.152435439
1767,248273.50654018868
1768,137709.5603300443
1769,162632.55335682968
1770,152367.39351796889
1771,127834.47878961888
1772,144922.78690337035
1773,100578.03709292464
1774,155447.8461887351
1775,140527.59239225392
1776,126700.06773771741
1777,111095.74278879043
1778,152304.50735740265
1779,116039.1331980711
1780,163927.3430427335
1781,124574.65168577759
1782,82980.1283232072
1783,134797.56501485984
1784,91167.70734532631
1785,118140.26757108554
1786,151304.1720746199
1787,154447.81994944427
1788,54907.13254507235
1789,101151.09270639846
1790,65682.08039978833
1791,191854.04586028744
1792,166191.19265646138
1793,139510.62542368582
1794,164067.4630720414
1795,130221.61075849686
1796,111038.60347344202
1797,112114.92704904533
1798,122007.96824356582
1799,108627.96583178884
1800,126185.38979973155
1801,119552.74669178552
1802,112593.1831081984
1803,158200.52446273784
1804,133692.0299549175
1805,138220.07040365372
1806,142328.7618346641
1807,153216.40947975422
1808,118801.95513239788
1809,123783.98351322894
1810,142220.2377519452
1811,89901.84863539546
1812,103705.99492873182
1813,134255.09066357533
1814,96195.93248423102
1815,32485.033701729437
1816,94472.7847355752
1817,100240.0946866275
1818,160424.95005108346
1819,113425.42262331769
1820,26567.46537322027
1821,138270.13986515265
1822,143417.59688804002
1823,28646.59035424789
1824,150865.55950208643
1825,144849.25563907443
1826,84421.33114267985
1827,113028.65505537938
1828,158221.45204846992
1829,125040.07317838428
1830,164229.27280147455
1831,165020.55521226453
1832,75186.91582926759
1833,148103.17087022966
1834,117249.14024375181
1835,109926.29611275485
1836,150224.8763743415
1837,102800.00658712385
1838,121057.1664362417
1839,101775.38887508743
1840,159625.2135365348
1841,140050.7674490515
1842,85957.72676249355
1843,132120.03238700598
1844,131908.3031275344
1845,155335.25983428286
1846,151294.102407219
1847,153802.22111422196
1848,6182.328065419453
1849,90905.08538665215
1850,124409.6013101837
1851,154231.87417802576
1852,102004.71264400095
1853,121574.03469623002
1854,162674.79018761544
1855,136761.6933216884
1856,221720.11526248453
1857,98526.53722221917
1858,112517.67731409986
1859,83838.234601164
1860,126641.37145417416
1861,82668.31734710117
1862,284008.0698510136
1863,271974.06173958303
1864,271994.95201904
1865,340201.28406799154
1866,314524.9113470457
1867,214487.03059079498
1868,285778.3602394066
1869,213984.60290424642
1870,227843.5997242434
1871,220877.2816368438
1872,176120.52501626342
1873,261993.1326957764
1874,130814.16457590117
1875,199666.0205955046
1876,200482.3070249813
1877,213137.30969459144
1878,181067.13223140046
1879,140738.5869486059
1880,131747.9350338747
1881,244889.41951500496
1882,244487.5616451354
1883,182277.75702656974
1884,199232.35461820953
1885,237748.17434078886
1886,274337.99185064423
1887,227595.47912981838
1888,271217.4988403432
1889,162929.61315097485
1890,105439.21071976889
1891,82985.57300128922
1892,110125.35767383501
1893,133030.10802947095
1894,111367.19442852738
1895,136629.84661467036
1896,118901.1728294653
1897,121425.02886957373
1898,107071.20832396636
1899,146594.41400900297
1900,155908.73459862586
1901,188428.10731293552
1902,182583.0050169549
1903,215978.7257276806
1904,141081.45850011037
1905,203593.0026317552
1906,160475.28835219226
1907,240086.74475652643
1908,108722.24507337628
1909,132266.6791743599
1910,122093.26495314564
1911,233169.90208316816
1912,303963.045077772
1913,167699.9936379993
1914,46937.040553258616
1915,336267.9959558684
1916,23088.999541036028
1917,240629.31463237957
1918,131422.96540246677
1919,167566.2602686935
1920,169693.51251307828
1921,383215.0129749676
1922,331441.3567039964
1923,239531.5938978059
1924,216957.39732390956
1925,215343.9918895784
1926,377415.27929121326
1927,121830.90886069543
1928,157945.7141548494
1929,129559.39554868295
1930,113689.53577440768
1931,135651.74653831648
1932,118328.33089454356
1933,168944.32093339693
1934,183817.157233465
1935,160228.78297840484
1936,199628.30058382393
1937,172343.76470684033
1938,163339.63959603524
1939,273044.5889937425
1940,219645.15041392075
1941,162018.44861480454
1942,167447.19419818796
1943,247899.53579585417
1944,346917.07017742656
1945,416170.4099957751
1946,142760.80505661148
1947,347859.4705892359
1948,159850.2513987433
1949,218576.31925282313
1950,188669.98547783133
1951,258430.07293905492
1952,215178.74021818116
1953,177823.86636184301
1954,179124.35601897753
1955,123251.63661165506
1956,297248.8541312339
1957,162270.5426128502
1958,266483.5283065126
1959,134238.4304139918
1960,93126.28011567122
1961,108493.41866540589
1962,103798.50828764366
1963,112413.5108225341
1964,109651.86181471078
1965,133019.6499141447
1966,145666.82683334296
1967,302345.6197355982
1968,389804.8729870907
1969,393947.41009227466
1970,376926.70280790876
1971,433642.78042596066
1972,353700.3292499946
1973,314354.07592200616
1974,309120.69753098255
1975,511136.55375758617
1976,295954.66193674225
1977,372134.26302807254
1978,330599.2028961112
1979,336790.3935184211
1980,203359.2511050154
1981,359581.54341431183
1982,227445.33299571183
1983,201895.16937756748
1984,174835.7252935107
1985,228616.4735320093
1986,210060.33682447113
1987,206801.73676866223
1988,166087.85376275965
1989,188401.05187578662
1990,207255.7266400077
1991,240674.38660108182
1992,231299.98358752066
1993,162749.2181153969
1994,246096.4890516143
1995,183106.9415909943
1996,284395.70712389227
1997,268432.12077899615
1998,349423.75592931476
1999,285822.209687331
2000,325600.8292590128
2001,285465.73291558493
2002,253250.70428169006
2003,244443.7284355265
2004,297453.77815595793
2005,224199.4774500745
2006,221405.48845461872
2007,254414.04645794176
2008,239373.87224471837
2009,190972.05132739223
2010,194663.43470785196
2011,126478.62527047156
2012,173985.74480975344
2013,173996.779895921
2014,182158.51758328622
2015,214279.24148102722
2016,188199.24663034605
2017,201407.07682590396
2018,91823.56061423518
2019,129634.23536859831
2020,89384.13940375292
2021,98663.95936866349
2022,219652.29041566013
2023,143295.77465106006
2024,291201.34577566176
2025,358338.5147325605
2026,167643.10671983688
2027,144727.32101160643
2028,154752.6628765692
2029,170736.67822881264
2030,260882.3594972823
2031,231243.20538278564
2032,231531.86528550636
2033,246571.1338677829
2034,177707.3721273585
2035,241752.91288901155
2036,195089.397129056
2037,217750.95819374116
2038,319764.86722972756
2039,234896.23129529168
2040,341126.3042600283
2041,322214.04110181343
2042,212607.2296020399
2043,179727.2175826534
2044,158064.8219492981
2045,196889.90462517366
2046,150641.26419824164
2047,135511.52604665374
2048,122864.3379287764
2049,128289.09556349815
2050,165937.72450316628
2051,84765.77898755495
2052,107071.90036546654
2053,136982.49232972547
2054,86935.3659254167
2055,184042.88114826218
2056,129150.34628640994
2057,90441.476398864
2058,214864.03159656457
2059,125982.88624766388
2060,185176.73117876193
2061,178387.00297570106
2062,124404.3424141052
2063,99863.5497684232
2064,138907.1796980297
2065,100266.78108218528
2066,165738.18792839593
2067,93249.5866994363
2068,149835.26179261738
2069,82757.66716343723
2070,112588.96521360223
2071,96005.77525890095
2072,123884.09743380331
2073,126029.88473607949
2074,160327.20418623334
2075,161512.35341336275
2076,117348.39818445861
2077,165621.70918985433
2078,132948.7641768697
2079,118811.5239124524
2080,121989.90979476302
2081,124581.34003450238
2082,135688.15363955824
2083,151967.96702096733
2084,107902.25159150112
2085,106819.95493616269
2086,112796.29667323013
2087,112501.90152015508
2088,115885.9957566915
2089,71300.63575762819
2090,118012.08298104902
2091,100491.23731455149
2092,130671.05321851582
2093,157952.71023087937
2094,116411.21847556741
2095,152139.0550183651
2096,99800.90235173778
2097,86051.35906050896
2098,153083.36752997374
2099,40027.77132510219
2100,49685.81622637657
2101,112566.37754619581
2102,122666.97111917473
2103,85932.92761040194
2104,148906.83390449354
2105,128220.81794000266
2106,56064.156996979844
2107,200571.6653308369
2108,118939.30416632874
2109,116264.54030254524
2110,137657.0884824614
2111,155975.19678374723
2112,152308.36265685543
2113,114790.28562279989
2114,116092.37703473645
2115,174235.53083598567
2116,132581.48212546448
2117,156674.00834469375
2118,116698.43566070596
2119,123316.7048516639
2120,101492.2468351248
2121,124150.16984200384
2122,114458.15679245669
2123,73084.82861792325
2124,182001.1617513217
2125,131334.65848680184
2126,152152.32116437663
2127,157400.58173204603
2128,152816.3484208691
2129,68863.10418701463
2130,148587.03964957508
2131,137801.53872635413
2132,127666.75634726981
2133,135967.03281349433
2134,104964.00890679879
2135,111317.1080085535
2136,70769.44209999376
2137,105698.26155686489
2138,128051.34852941893
2139,144574.90450615768
2140,136092.53476158017
2141,154534.7681089954
2142,124984.1444171322
2143,158137.0506681085
2144,137034.40823849698
2145,141796.1318654258
2146,193263.4479474494
2147,106154.64693937305
2148,119537.8046546685
2149,142607.36784780753
2150,226631.45024566213
2151,129000.58951057162
2152,182669.97953171586
2153,200505.69784618658
2154,115052.77236715611
2155,139970.79154848383
2156,285394.91949818877
2157,238520.48768257536
2158,239630.82050391717
2159,235193.03353090154
2160,187367.29211493448
2161,224567.74767463468
2162,354827.4503894155
2163,344466.617105599
2164,239217.92803615401
2165,173706.44162015122
2166,146605.52575288567
2167,227000.92355216597
2168,192014.72596821102
2169,191282.79361423862
2170,211443.3205185847
2171,145668.73785603663
2172,133457.26276903786
2173,157220.00614797394
2174,223651.5271148798
2175,274787.3771121423
2176,293413.04854605265
2177,242461.1471976823
2178,220798.51800718973
2179,126721.80456680735
2180,234087.4440229911
2181,184382.8541003178
2182,206751.47587841295
2183,187267.11605489004
2184,125164.47411381995
2185,96740.66881579784
2186,164319.19458194397
2187,142630.6468499932
2188,158331.6546976429
2189,280663.1936834429
2190,70347.84416031779
2191,48476.22589283285
2192,86957.90215598111
2193,97399.83468491735
2194,65905.13975296397
2195,100573.41706705833
2196,97202.54937708995
2197,110317.96564960189
2198,168086.897119526
2199,161091.59516997362
2200,151445.24209788907
2201,139562.55772977078
2202,193595.9855972774
2203,147069.87644178
2204,187742.26273815794
2205,127985.29952189384
2206,155633.27166499005
2207,216357.74729539012
2208,262736.56326437485
2209,269680.41718166973
2210,121004.63250814844
2211,127795.7170031612
2212,121533.26796104526
2213,100578.46138115769
2214,150524.8313405296
2215,104421.67926569161
2216,173292.44112558215
2217,62003.750656329095
2218,59343.28721152211
2219,52657.20983878558
2220,7949.403033391747
2221,335787.2255752898
2222,266118.8753530113
2223,274212.0999030365
2224,203292.99555123667
2225,92672.64914232446
2226,204438.84168559092
2227,205644.46323840902
2228,264840.3975956383
2229,282696.62857536017
2230,162811.49553402228
2231,229566.80246321112
2232,184103.59903356113
2233,194245.36519204272
2234,244960.42302998912
2235,222975.4114512283
2236,284218.4316658721
2237,317853.3788174499
2238,190213.4831114186
2239,112934.22755414824
2240,137991.4039585531
2241,161081.66726421053
2242,137776.44007488922
2243,122905.81370983733
2244,115505.23472078418
2245,115686.46094480722
2246,131155.8252973896
2247,123251.48647342005
2248,124649.54569073988
2249,112616.8865003584
2250,119481.26723995036
2251,71617.54052934353
2252,208252.8921869297
2253,165170.0531296393
2254,178443.57868432155
2255,194688.44150629506
2256,166975.47405470023
2257,216645.75322444795
2258,144521.27932250744
2259,172190.91770566563
2260,133388.053389311
2261,218575.8172228717
2262,261258.1538728578
2263,364247.6734410956
2264,488095.47190598573
2265,156903.45366039203
2266,308500.07098399894
2267,412941.5972485931
2268,431369.3094337145
2269,148290.362657979
2270,175352.4986153894
2271,214765.91183631774
2272,191285.82148087863
2273,145810.08843737276
2274,186480.46628313436
2275,164948.6351759701
2276,179765.61459300097
2277,186113.0113332254
2278,146573.83905174857
2279,91758.62106873427
2280,114881.53651552234
2281,149415.58856086264
2282,173787.64047023543
2283,114167.7898581766
2284,98393.65283267171
2285,163053.02752255567
2286,117822.24284814036
2287,376941.8092848896
2288,279481.0752417167
2289,373534.1431747483
2290,433856.23049596394
2291,332249.9680508432
2292,414144.38780900906
2293,461944.2533289298
2294,360826.4289083937
2295,478386.0800977574
2296,304730.3299339267
2297,364307.08121116913
2298,350580.2995685864
2299,347004.68659457064
2300,336344.2432618453
2301,301526.8732200647
2302,266860.1758534432
2303,252699.28829473723
2304,263138.0300929067
2305,223458.29261063365
2306,209984.9830857088
2307,211670.39385951764
2308,232619.2012936453
2309,296846.1038549199
2310,220737.84753138595
2311,216279.7184715661
2312,183454.38142913452
2313,165636.36840688315
2314,182959.90003878094
2315,179856.2133870793
2316,209077.67604197736
2317,204726.48738649546
2318,185575.79863597493
2319,180815.92269648105
2320,180322.08154855674
2321,238315.16151713685
2322,213492.53681142197
2323,188443.41957503167
2324,164917.53762330976
2325,219531.9266142554
2326,166856.37844548945
2327,195599.6737478504
2328,220771.60669932293
2329,185324.59505862894
2330,172149.48365649965
2331,350924.1820311836
2332,380827.2587396605
2333,332680.9835364026
2334,278147.970299853
2335,275131.10203754355
2336,330612.3992696707
2337,214255.7751639107
2338,275346.39380769024
2339,219404.06745274062
2340,420582.3157918571
2341,229911.81069752655
2342,245915.88150930195
2343,240460.7431273365
2344,220656.76846812665
2345,226158.8121476476
2346,215654.20657030924
2347,210941.66639642243
2348,261764.98929053475
2349,201790.15631406842
2350,291402.9075757606
2351,297169.56815122627
2352,263631.74034427
2353,263961.2826452319
2354,162778.1630792761
2355,150167.19393406378
2356,137551.5946432248
2357,188494.49492248392
2358,199587.49862269574
2359,103983.26037316158
2360,109590.98122596118
2361,149900.35239195492
2362,293666.39499331603
2363,120349.32291704067
2364,159263.56193672703
2365,221320.24085685646
2366,192393.57349723467
2367,217574.11122500943
2368,217321.68491489766
2369,224163.70133070054
2370,170192.1177347605
2371,161977.46290215087
2372,194313.9537005038
2373,279927.8199927615
2374,300015.84269027493
2375,253168.85544017307
2376,322643.91051153536
2377,372372.13480109663
2378,147025.0640449843
2379,221794.48465217394
2380,143836.5059627965
2381,174934.88406383788
2382,196905.5799317959
2383,198895.14552260406
2384,246462.92291457835
2385,149309.46958880394
2386,129415.4482322153
2387,126929.21622902324
2388,79383.3085441541
2389,110982.26297469088
2390,156768.43334107858
2391,141374.88872665534
2392,112559.2329064522
2393,182537.87658356986
2394,133445.81701982842
2395,213691.20966529497
2396,138753.9203440445
2397,224839.6842242889
2398,124177.6762702121
2399,72241.10046613001
2400,37236.095330810815
2401,130390.01968982269
2402,131996.64325003268
2403,137298.96264938352
2404,152578.4433266215
2405,155186.30246802932
2406,147175.70084729098
2407,126828.18715413526
2408,126618.00031631289
2409,107293.94445979781
2410,181291.1245435613
2411,116127.61427723867
2412,165609.95612977567
2413,117810.14339015668
2414,143653.21525265853
2415,124463.47634110285
2416,128423.1992351492
2417,128279.4518771043
2418,124817.69271678611
2419,113881.61822063901
2420,122408.5164422926
2421,181835.1138411584
2422,106739.83203986374
2423,112443.96975513874
2424,143773.84887846553
2425,229571.53637962567
2426,138579.72818523605
2427,143594.14953692845
2428,188031.831545924
2429,97738.55541713734
2430,133823.15638506215
2431,93819.09478256898
2432,145995.76777932263
2433,151570.0024715304
2434,140129.23346588458
2435,178527.8643105146
2436,85351.46483404253
2437,90597.15693617723
2438,106890.6817644416
2439,96604.17922126001
2440,119883.12135753827
2441,113638.13067913055
2442,105693.7844799523
2443,132170.2474847745
2444,123345.59531909402
2445,72701.64810638217
2446,134645.5790809699
2447,190586.25186565425
2448,136401.80573975464
2449,102351.40373784967
2450,162032.38121251873
2451,119844.64156900707
2452,218539.4531285169
2453,80709.52295454749
2454,86167.35546703043
2455,130694.0471832868
2456,162408.82358399982
2457,157333.98965169158
2458,127091.8333054969
2459,117171.43939746311
2460,140630.23707148107
2461,114581.72617882001
2462,136313.11947423185
2463,125621.75153757574
2464,206493.0970663497
2465,141668.6312981721
2466,94717.78631402657
2467,124322.47047135473
2468,86527.26551152498
2469,92628.07044960081
2470,223509.9661137322
2471,226966.87654834904
2472,199181.33970913675
2473,121559.32847766805
2474,91764.64287161408
2475,227189.65105324367
2476,109653.4480450342
2477,127447.12176439835
2478,164129.7062137766
2479,96008.46563732327
2480,144435.8071650528
2481,132735.69481543615
2482,124558.54669620772
2483,100322.1228201323
2484,129650.68914398819
2485,104302.54635629855
2486,155973.8179788913
2487,186946.1555240447
2488,164634.23241548135
2489,159313.6222195821
2490,132634.6674982835
2491,96523.69762279338
2492,188359.13650341105
2493,142732.69527047442
2494,147436.38240037323
2495,68375.85204959306
2496,226555.98126322252
2497,165192.32574571832
2498,115154.30819013796
2499,67117.38167537912
2500,109726.82305202767
2501,139022.551208011
2502,155312.1904360181
2503,105332.2728701451
2504,231621.44073837518
2505,240434.07084786496
2506,253802.0147670738
2507,295102.69105960545
2508,249446.32483929337
2509,200332.98408804787
2510,198392.8570265749
2511,173507.61489551113
2512,206383.09330150788
2513,224121.2459691275
2514,298634.66792202205
2515,153527.98134473833
2516,164901.84032150533
2517,150911.66275068565
2518,143714.70205002982
2519,234104.9552334596
2520,223101.4734223676
2521,186535.31855496415
2522,224833.74295356963
2523,115912.05685834592
2524,137606.313724829
2525,137853.5060052941
2526,148789.0765579451
2527,111231.9350822253
2528,132487.7551100775
2529,117160.4398285941
2530,96285.1499621697
2531,260081.6786900037
2532,223885.7916254314
2533,193811.95619488275
2534,233602.8387541934
2535,292011.01781951054
2536,218192.79775997275
2537,251846.75325935695
2538,188012.2674710051
2539,191120.52482249303
2540,189761.1158985087
2541,172547.85746369947
2542,160251.54074486287
2543,114095.60317319911
2544,122420.8581897341
2545,127042.04207843402
2546,130373.08098150342
2547,152000.73052743025
2548,148868.6898266414
2549,166903.37957148714
2550,742366.7198890621
2551,125123.34015471046
2552,132312.98974991398
2553,49310.159181262075
2554,71957.67874416581
2555,97606.69825843349
2556,96834.48300542339
2557,100715.83260928903
2558,191855.29574973596
2559,143684.00732057093
2560,162354.06314973632
2561,149789.2246282184
2562,161475.9180492672
2563,157427.450184607
2564,187775.17479802092
2565,139589.30430508818
2566,161872.37842893926
2567,139872.0447061404
2568,223331.12732217344
2569,242467.8071298207
2570,112940.91311667126
2571,201346.82788853598
2572,169209.12355131475
2573,227407.491470578
2574,307351.59136848233
2575,133412.80092559982
2576,135427.25401133776
2577,163714.14088380546
2578,79980.0488189279
2579,15126.463302151125
2580,99268.68894633133
2581,132986.67816844617
2582,126978.4370999143
2583,303910.77049221774
2584,177925.86593905586
2585,180685.94550056232
2586,231336.98264012765
2587,220135.665890833
2588,133361.47916052688
2589,145427.38766458235
2590,213992.57986391033
2591,239712.71314527048
2592,240650.0706184603
2593,265069.0817145497
2594,171527.71755101858
2595,198471.80789438507
2596,315423.68018784537
2597,181079.41891171155
2598,284158.63304280746
2599,334414.5046130775
2600,205103.7189974354
2601,108477.22369294352
2602,67090.07799282286
2603,110772.15346054896
2604,74666.10626068327
2605,62593.333417011716
2606,141036.3434810043
2607,195800.84511400975
2608,175070.46141414158
2609,149077.29389036942
2610,113698.77973639918
2611,154983.03316183726
2612,156699.25858851854
2613,122224.34151345753
2614,95370.08367925044
2615,155020.52420144953
2616,155968.85543104465
2617,201047.365469468
2618,202722.14890154643
2619,221823.1680182675
2620,184989.21663504618
2621,181548.95946124924
2622,182548.5020283641
2623,240544.7922181663
2624,289098.3796733577
2625,320598.6185424704
2626,172021.15962000913
2627,194238.49157638667
2628,463261.9049242502
2629,514375.70019630936
2630,386884.32575808745
2631,468393.5160491738
2632,421421.17615926906
2633,326208.21325755573
2634,431791.88386662886
2635,143738.47883637488
2636,159949.4014103642
2637,160708.4107160372
2638,297360.67650249135
2639,187740.5406851957
2640,149947.87156318402
2641,87779.21684118884
2642,180437.3244136916
2643,106975.9102527512
2644,107695.80014732952
2645,105436.07355358195
2646,95692.79118065862
2647,108921.98086263397
2648,147267.87110645405
2649,144496.72277086013
2650,144219.31830982666
2651,130429.85046953667
2652,367280.64444818255
2653,272975.2886028589
2654,260335.21218936925
2655,409042.40284955
2656,331215.9328865622
2657,380865.94338689465
2658,319947.32947397116
2659,323085.46452507714
2660,342100.2189255428
2661,391432.1493603223
2662,387172.6590932746
2663,279892.00394975883
2664,283169.2971586104
2665,314475.1204155042
2666,315316.15780023206
2667,181885.06244075933
2668,187742.4577689881
2669,201346.97234108724
2670,288575.82485984
2671,190228.39427121845
2672,206801.24112141645
2673,218486.98382620397
2674,205497.71437100228
2675,179062.42859184078
2676,190597.80004151334
2677,207627.40618023893
2678,247984.85407309595
2679,282016.56841903017
2680,289180.04795736924
2681,387079.336226464
2682,323308.9777991824
2683,442104.50251522113
2684,322861.983892823
2685,329745.009106538
2686,267687.6110485821
2687,311569.4602149457
2688,227506.11930286116
2689,215859.463799719
2690,369920.9709627137
2691,194488.5376960315
2692,149830.60306952335
2693,215447.30969816947
2694,144354.74209916033
2695,196122.27301392693
2696,180918.5217924422
2697,192568.61788041337
2698,189711.05388411
2699,163214.76296514878
2700,132291.17826960282
2701,127454.37312364916
2702,78026.13137055241
2703,81499.37359151745
2704,137584.125624954
2705,124619.25660014577
2706,74338.52536556311
2707,99707.04697418603
2708,141487.1054593752
2709,111588.24379942112
2710,128886.81639444898
2711,380332.3328694267
2712,385586.53162782616
2713,161801.06506041874
2714,139708.705779995
2715,179444.66407154995
2716,127000.68495201756
2717,200977.74173096876
2718,217555.6151163089
2719,150191.32681465917
2720,175180.72590623912
2721,120232.0655065481
2722,153452.4988241059
2723,146151.54371533263
2724,106889.37090964266
2725,119868.20822361647
2726,151142.73615724867
2727,183302.3083114791
2728,172521.2525485403
2729,132862.05735609145
2730,145986.03925788286
2731,127830.94060986594
2732,138034.44996528502
2733,155827.80633518763
2734,120669.22369912994
